,buy,maint,doors,persons,lug_boot,safety,cls
930,0.6,0.0,0.6,0.5,0.5,0.0,0.0
931,0.6,0.0,0.6,0.5,0.5,0.5,0.3
932,0.6,0.0,0.6,0.5,0.5,1.0,0.3
933,0.6,0.0,0.6,0.5,1.0,0.0,0.0
934,0.6,0.0,0.6,0.5,1.0,0.5,0.3
935,0.6,0.0,0.6,0.5,1.0,1.0,0.3
936,0.6,0.0,0.6,1.0,0.0,0.0,0.0
937,0.6,0.0,0.6,1.0,0.0,0.5,0.0
938,0.6,0.0,0.6,1.0,0.0,1.0,0.3
939,0.6,0.0,0.6,1.0,0.5,0.0,0.0
940,0.6,0.0,0.6,1.0,0.5,0.5,0.3
941,0.6,0.0,0.6,1.0,0.5,1.0,0.3
942,0.6,0.0,0.6,1.0,1.0,0.0,0.0
943,0.6,0.0,0.6,1.0,1.0,0.5,0.3
944,0.6,0.0,0.6,1.0,1.0,1.0,0.3
945,0.6,0.0,0.9,0.0,0.0,0.0,0.0
946,0.6,0.0,0.9,0.0,0.0,0.5,0.0
947,0.6,0.0,0.9,0.0,0.0,1.0,0.0
948,0.6,0.0,0.9,0.0,0.5,0.0,0.0
949,0.6,0.0,0.9,0.0,0.5,0.5,0.0
950,0.6,0.0,0.9,0.0,0.5,1.0,0.0
951,0.6,0.0,0.9,0.0,1.0,0.0,0.0
952,0.6,0.0,0.9,0.0,1.0,0.5,0.0
953,0.6,0.0,0.9,0.0,1.0,1.0,0.0
954,0.6,0.0,0.9,0.5,0.0,0.0,0.0
955,0.6,0.0,0.9,0.5,0.0,0.5,0.0
956,0.6,0.0,0.9,0.5,0.0,1.0,0.3
957,0.6,0.0,0.9,0.5,0.5,0.0,0.0
958,0.6,0.0,0.9,0.5,0.5,0.5,0.3
959,0.6,0.0,0.9,0.5,0.5,1.0,0.3
960,0.6,0.0,0.9,0.5,1.0,0.0,0.0
961,0.6,0.0,0.9,0.5,1.0,0.5,0.3
962,0.6,0.0,0.9,0.5,1.0,1.0,0.3
963,0.6,0.0,0.9,1.0,0.0,0.0,0.0
964,0.6,0.0,0.9,1.0,0.0,0.5,0.0
965,0.6,0.0,0.9,1.0,0.0,1.0,0.3
966,0.6,0.0,0.9,1.0,0.5,0.0,0.0
967,0.6,0.0,0.9,1.0,0.5,0.5,0.3
968,0.6,0.0,0.9,1.0,0.5,1.0,0.3
969,0.6,0.0,0.9,1.0,1.0,0.0,0.0
970,0.6,0.0,0.9,1.0,1.0,0.5,0.3
971,0.6,0.0,0.9,1.0,1.0,1.0,0.3
972,0.6,0.3,0.0,0.0,0.0,0.0,0.0
973,0.6,0.3,0.0,0.0,0.0,0.5,0.0
974,0.6,0.3,0.0,0.0,0.0,1.0,0.0
975,0.6,0.3,0.0,0.0,0.5,0.0,0.0
976,0.6,0.3,0.0,0.0,0.5,0.5,0.0
977,0.6,0.3,0.0,0.0,0.5,1.0,0.0
978,0.6,0.3,0.0,0.0,1.0,0.0,0.0
979,0.6,0.3,0.0,0.0,1.0,0.5,0.0
980,0.6,0.3,0.0,0.0,1.0,1.0,0.0
981,0.6,0.3,0.0,0.5,0.0,0.0,0.0
982,0.6,0.3,0.0,0.5,0.0,0.5,0.0
983,0.6,0.3,0.0,0.5,0.0,1.0,0.3
984,0.6,0.3,0.0,0.5,0.5,0.0,0.0
985,0.6,0.3,0.0,0.5,0.5,0.5,0.0
986,0.6,0.3,0.0,0.5,0.5,1.0,0.3
987,0.6,0.3,0.0,0.5,1.0,0.0,0.0
988,0.6,0.3,0.0,0.5,1.0,0.5,0.3
989,0.6,0.3,0.0,0.5,1.0,1.0,0.3
990,0.6,0.3,0.0,1.0,0.0,0.0,0.0
991,0.6,0.3,0.0,1.0,0.0,0.5,0.0
992,0.6,0.3,0.0,1.0,0.0,1.0,0.0
993,0.6,0.3,0.0,1.0,0.5,0.0,0.0
994,0.6,0.3,0.0,1.0,0.5,0.5,0.0
995,0.6,0.3,0.0,1.0,0.5,1.0,0.3
996,0.6,0.3,0.0,1.0,1.0,0.0,0.0
997,0.6,0.3,0.0,1.0,1.0,0.5,0.3
998,0.6,0.3,0.0,1.0,1.0,1.0,0.3
999,0.6,0.3,0.3,0.0,0.0,0.0,0.0
1000,0.6,0.3,0.3,0.0,0.0,0.5,0.0
1001,0.6,0.3,0.3,0.0,0.0,1.0,0.0
1002,0.6,0.3,0.3,0.0,0.5,0.0,0.0
1003,0.6,0.3,0.3,0.0,0.5,0.5,0.0
1004,0.6,0.3,0.3,0.0,0.5,1.0,0.0
1005,0.6,0.3,0.3,0.0,1.0,0.0,0.0
1006,0.6,0.3,0.3,0.0,1.0,0.5,0.0
1007,0.6,0.3,0.3,0.0,1.0,1.0,0.0
1008,0.6,0.3,0.3,0.5,0.0,0.0,0.0
1009,0.6,0.3,0.3,0.5,0.0,0.5,0.0
1010,0.6,0.3,0.3,0.5,0.0,1.0,0.3
1011,0.6,0.3,0.3,0.5,0.5,0.0,0.0
1012,0.6,0.3,0.3,0.5,0.5,0.5,0.0
1013,0.6,0.3,0.3,0.5,0.5,1.0,0.3
1014,0.6,0.3,0.3,0.5,1.0,0.0,0.0
1015,0.6,0.3,0.3,0.5,1.0,0.5,0.3
1016,0.6,0.3,0.3,0.5,1.0,1.0,0.3
1017,0.6,0.3,0.3,1.0,0.0,0.0,0.0
1018,0.6,0.3,0.3,1.0,0.0,0.5,0.0
1019,0.6,0.3,0.3,1.0,0.0,1.0,0.3
1020,0.6,0.3,0.3,1.0,0.5,0.0,0.0
1021,0.6,0.3,0.3,1.0,0.5,0.5,0.3
1022,0.6,0.3,0.3,1.0,0.5,1.0,0.3
1023,0.6,0.3,0.3,1.0,1.0,0.0,0.0
1024,0.6,0.3,0.3,1.0,1.0,0.5,0.3
1025,0.6,0.3,0.3,1.0,1.0,1.0,0.3
1026,0.6,0.3,0.6,0.0,0.0,0.0,0.0
1027,0.6,0.3,0.6,0.0,0.0,0.5,0.0
1028,0.6,0.3,0.6,0.0,0.0,1.0,0.0
1029,0.6,0.3,0.6,0.0,0.5,0.0,0.0
1030,0.6,0.3,0.6,0.0,0.5,0.5,0.0
1031,0.6,0.3,0.6,0.0,0.5,1.0,0.0
1032,0.6,0.3,0.6,0.0,1.0,0.0,0.0
1033,0.6,0.3,0.6,0.0,1.0,0.5,0.0
1034,0.6,0.3,0.6,0.0,1.0,1.0,0.0
1035,0.6,0.3,0.6,0.5,0.0,0.0,0.0
1036,0.6,0.3,0.6,0.5,0.0,0.5,0.0
1037,0.6,0.3,0.6,0.5,0.0,1.0,0.3
1038,0.6,0.3,0.6,0.5,0.5,0.0,0.0
1039,0.6,0.3,0.6,0.5,0.5,0.5,0.3
1040,0.6,0.3,0.6,0.5,0.5,1.0,0.3
1041,0.6,0.3,0.6,0.5,1.0,0.0,0.0
1042,0.6,0.3,0.6,0.5,1.0,0.5,0.3
1043,0.6,0.3,0.6,0.5,1.0,1.0,0.3
1044,0.6,0.3,0.6,1.0,0.0,0.0,0.0
1045,0.6,0.3,0.6,1.0,0.0,0.5,0.0
1046,0.6,0.3,0.6,1.0,0.0,1.0,0.3
1047,0.6,0.3,0.6,1.0,0.5,0.0,0.0
1048,0.6,0.3,0.6,1.0,0.5,0.5,0.3
1049,0.6,0.3,0.6,1.0,0.5,1.0,0.3
1050,0.6,0.3,0.6,1.0,1.0,0.0,0.0
1051,0.6,0.3,0.6,1.0,1.0,0.5,0.3
1052,0.6,0.3,0.6,1.0,1.0,1.0,0.3
1053,0.6,0.3,0.9,0.0,0.0,0.0,0.0
1054,0.6,0.3,0.9,0.0,0.0,0.5,0.0
1055,0.6,0.3,0.9,0.0,0.0,1.0,0.0
1056,0.6,0.3,0.9,0.0,0.5,0.0,0.0
1057,0.6,0.3,0.9,0.0,0.5,0.5,0.0
1058,0.6,0.3,0.9,0.0,0.5,1.0,0.0
1059,0.6,0.3,0.9,0.0,1.0,0.0,0.0
1060,0.6,0.3,0.9,0.0,1.0,0.5,0.0
1061,0.6,0.3,0.9,0.0,1.0,1.0,0.0
1062,0.6,0.3,0.9,0.5,0.0,0.0,0.0
1063,0.6,0.3,0.9,0.5,0.0,0.5,0.0
1064,0.6,0.3,0.9,0.5,0.0,1.0,0.3
1065,0.6,0.3,0.9,0.5,0.5,0.0,0.0
1066,0.6,0.3,0.9,0.5,0.5,0.5,0.3
1067,0.6,0.3,0.9,0.5,0.5,1.0,0.3
1068,0.6,0.3,0.9,0.5,1.0,0.0,0.0
1069,0.6,0.3,0.9,0.5,1.0,0.5,0.3
1070,0.6,0.3,0.9,0.5,1.0,1.0,0.3
1071,0.6,0.3,0.9,1.0,0.0,0.0,0.0
1072,0.6,0.3,0.9,1.0,0.0,0.5,0.0
1073,0.6,0.3,0.9,1.0,0.0,1.0,0.3
1074,0.6,0.3,0.9,1.0,0.5,0.0,0.0
1075,0.6,0.3,0.9,1.0,0.5,0.5,0.3
1076,0.6,0.3,0.9,1.0,0.5,1.0,0.3
1077,0.6,0.3,0.9,1.0,1.0,0.0,0.0
1078,0.6,0.3,0.9,1.0,1.0,0.5,0.3
1079,0.6,0.3,0.9,1.0,1.0,1.0,0.3
1080,0.6,0.6,0.0,0.0,0.0,0.0,0.0
1081,0.6,0.6,0.0,0.0,0.0,0.5,0.0
1082,0.6,0.6,0.0,0.0,0.0,1.0,0.0
1083,0.6,0.6,0.0,0.0,0.5,0.0,0.0
1084,0.6,0.6,0.0,0.0,0.5,0.5,0.0
1085,0.6,0.6,0.0,0.0,0.5,1.0,0.0
1086,0.6,0.6,0.0,0.0,1.0,0.0,0.0
1087,0.6,0.6,0.0,0.0,1.0,0.5,0.0
1088,0.6,0.6,0.0,0.0,1.0,1.0,0.0
1089,0.6,0.6,0.0,0.5,0.0,0.0,0.0
1090,0.6,0.6,0.0,0.5,0.0,0.5,0.3
1091,0.6,0.6,0.0,0.5,0.0,1.0,0.3
1092,0.6,0.6,0.0,0.5,0.5,0.0,0.0
1093,0.6,0.6,0.0,0.5,0.5,0.5,0.3
1094,0.6,0.6,0.0,0.5,0.5,1.0,0.3
1095,0.6,0.6,0.0,0.5,1.0,0.0,0.0
1096,0.6,0.6,0.0,0.5,1.0,0.5,0.3
1097,0.6,0.6,0.0,0.5,1.0,1.0,0.9
1098,0.6,0.6,0.0,1.0,0.0,0.0,0.0
1099,0.6,0.6,0.0,1.0,0.0,0.5,0.0
1100,0.6,0.6,0.0,1.0,0.0,1.0,0.0
1101,0.6,0.6,0.0,1.0,0.5,0.0,0.0
1102,0.6,0.6,0.0,1.0,0.5,0.5,0.3
1103,0.6,0.6,0.0,1.0,0.5,1.0,0.3
1104,0.6,0.6,0.0,1.0,1.0,0.0,0.0
1105,0.6,0.6,0.0,1.0,1.0,0.5,0.3
1106,0.6,0.6,0.0,1.0,1.0,1.0,0.9
1107,0.6,0.6,0.3,0.0,0.0,0.0,0.0
1108,0.6,0.6,0.3,0.0,0.0,0.5,0.0
1109,0.6,0.6,0.3,0.0,0.0,1.0,0.0
1110,0.6,0.6,0.3,0.0,0.5,0.0,0.0
1111,0.6,0.6,0.3,0.0,0.5,0.5,0.0
1112,0.6,0.6,0.3,0.0,0.5,1.0,0.0
1113,0.6,0.6,0.3,0.0,1.0,0.0,0.0
1114,0.6,0.6,0.3,0.0,1.0,0.5,0.0
1115,0.6,0.6,0.3,0.0,1.0,1.0,0.0
1116,0.6,0.6,0.3,0.5,0.0,0.0,0.0
1117,0.6,0.6,0.3,0.5,0.0,0.5,0.3
1118,0.6,0.6,0.3,0.5,0.0,1.0,0.3
1119,0.6,0.6,0.3,0.5,0.5,0.0,0.0
1120,0.6,0.6,0.3,0.5,0.5,0.5,0.3
1121,0.6,0.6,0.3,0.5,0.5,1.0,0.3
1122,0.6,0.6,0.3,0.5,1.0,0.0,0.0
1123,0.6,0.6,0.3,0.5,1.0,0.5,0.3
1124,0.6,0.6,0.3,0.5,1.0,1.0,0.9
1125,0.6,0.6,0.3,1.0,0.0,0.0,0.0
1126,0.6,0.6,0.3,1.0,0.0,0.5,0.3
1127,0.6,0.6,0.3,1.0,0.0,1.0,0.3
1128,0.6,0.6,0.3,1.0,0.5,0.0,0.0
1129,0.6,0.6,0.3,1.0,0.5,0.5,0.3
1130,0.6,0.6,0.3,1.0,0.5,1.0,0.9
1131,0.6,0.6,0.3,1.0,1.0,0.0,0.0
1132,0.6,0.6,0.3,1.0,1.0,0.5,0.3
1133,0.6,0.6,0.3,1.0,1.0,1.0,0.9
1134,0.6,0.6,0.6,0.0,0.0,0.0,0.0
1135,0.6,0.6,0.6,0.0,0.0,0.5,0.0
1136,0.6,0.6,0.6,0.0,0.0,1.0,0.0
1137,0.6,0.6,0.6,0.0,0.5,0.0,0.0
1138,0.6,0.6,0.6,0.0,0.5,0.5,0.0
1139,0.6,0.6,0.6,0.0,0.5,1.0,0.0
1140,0.6,0.6,0.6,0.0,1.0,0.0,0.0
1141,0.6,0.6,0.6,0.0,1.0,0.5,0.0
1142,0.6,0.6,0.6,0.0,1.0,1.0,0.0
1143,0.6,0.6,0.6,0.5,0.0,0.0,0.0
1144,0.6,0.6,0.6,0.5,0.0,0.5,0.3
1145,0.6,0.6,0.6,0.5,0.0,1.0,0.3
1146,0.6,0.6,0.6,0.5,0.5,0.0,0.0
1147,0.6,0.6,0.6,0.5,0.5,0.5,0.3
1148,0.6,0.6,0.6,0.5,0.5,1.0,0.9
1149,0.6,0.6,0.6,0.5,1.0,0.0,0.0
1150,0.6,0.6,0.6,0.5,1.0,0.5,0.3
1151,0.6,0.6,0.6,0.5,1.0,1.0,0.9
1152,0.6,0.6,0.6,1.0,0.0,0.0,0.0
1153,0.6,0.6,0.6,1.0,0.0,0.5,0.3
1154,0.6,0.6,0.6,1.0,0.0,1.0,0.3
1155,0.6,0.6,0.6,1.0,0.5,0.0,0.0
1156,0.6,0.6,0.6,1.0,0.5,0.5,0.3
1157,0.6,0.6,0.6,1.0,0.5,1.0,0.9
1158,0.6,0.6,0.6,1.0,1.0,0.0,0.0
1159,0.6,0.6,0.6,1.0,1.0,0.5,0.3
1160,0.6,0.6,0.6,1.0,1.0,1.0,0.9
1161,0.6,0.6,0.9,0.0,0.0,0.0,0.0
1162,0.6,0.6,0.9,0.0,0.0,0.5,0.0
1163,0.6,0.6,0.9,0.0,0.0,1.0,0.0
1164,0.6,0.6,0.9,0.0,0.5,0.0,0.0
1165,0.6,0.6,0.9,0.0,0.5,0.5,0.0
1166,0.6,0.6,0.9,0.0,0.5,1.0,0.0
1167,0.6,0.6,0.9,0.0,1.0,0.0,0.0
1168,0.6,0.6,0.9,0.0,1.0,0.5,0.0
1169,0.6,0.6,0.9,0.0,1.0,1.0,0.0
1170,0.6,0.6,0.9,0.5,0.0,0.0,0.0
1171,0.6,0.6,0.9,0.5,0.0,0.5,0.3
1172,0.6,0.6,0.9,0.5,0.0,1.0,0.3
1173,0.6,0.6,0.9,0.5,0.5,0.0,0.0
1174,0.6,0.6,0.9,0.5,0.5,0.5,0.3
1175,0.6,0.6,0.9,0.5,0.5,1.0,0.9
1176,0.6,0.6,0.9,0.5,1.0,0.0,0.0
1177,0.6,0.6,0.9,0.5,1.0,0.5,0.3
1178,0.6,0.6,0.9,0.5,1.0,1.0,0.9
1179,0.6,0.6,0.9,1.0,0.0,0.0,0.0
1180,0.6,0.6,0.9,1.0,0.0,0.5,0.3
1181,0.6,0.6,0.9,1.0,0.0,1.0,0.3
1182,0.6,0.6,0.9,1.0,0.5,0.0,0.0
1183,0.6,0.6,0.9,1.0,0.5,0.5,0.3
1184,0.6,0.6,0.9,1.0,0.5,1.0,0.9
1185,0.6,0.6,0.9,1.0,1.0,0.0,0.0
1186,0.6,0.6,0.9,1.0,1.0,0.5,0.3
1187,0.6,0.6,0.9,1.0,1.0,1.0,0.9
1188,0.6,0.9,0.0,0.0,0.0,0.0,0.0
1189,0.6,0.9,0.0,0.0,0.0,0.5,0.0
1190,0.6,0.9,0.0,0.0,0.0,1.0,0.0
1191,0.6,0.9,0.0,0.0,0.5,0.0,0.0
1192,0.6,0.9,0.0,0.0,0.5,0.5,0.0
1193,0.6,0.9,0.0,0.0,0.5,1.0,0.0
1194,0.6,0.9,0.0,0.0,1.0,0.0,0.0
1195,0.6,0.9,0.0,0.0,1.0,0.5,0.0
1196,0.6,0.9,0.0,0.0,1.0,1.0,0.0
1197,0.6,0.9,0.0,0.5,0.0,0.0,0.0
1198,0.6,0.9,0.0,0.5,0.0,0.5,0.3
1199,0.6,0.9,0.0,0.5,0.0,1.0,0.6
1200,0.6,0.9,0.0,0.5,0.5,0.0,0.0
1201,0.6,0.9,0.0,0.5,0.5,0.5,0.3
1202,0.6,0.9,0.0,0.5,0.5,1.0,0.6
1203,0.6,0.9,0.0,0.5,1.0,0.0,0.0
1204,0.6,0.9,0.0,0.5,1.0,0.5,0.6
1205,0.6,0.9,0.0,0.5,1.0,1.0,0.9
1206,0.6,0.9,0.0,1.0,0.0,0.0,0.0
1207,0.6,0.9,0.0,1.0,0.0,0.5,0.0
1208,0.6,0.9,0.0,1.0,0.0,1.0,0.0
1209,0.6,0.9,0.0,1.0,0.5,0.0,0.0
1210,0.6,0.9,0.0,1.0,0.5,0.5,0.3
1211,0.6,0.9,0.0,1.0,0.5,1.0,0.6
1212,0.6,0.9,0.0,1.0,1.0,0.0,0.0
1213,0.6,0.9,0.0,1.0,1.0,0.5,0.6
1214,0.6,0.9,0.0,1.0,1.0,1.0,0.9
1215,0.6,0.9,0.3,0.0,0.0,0.0,0.0
1216,0.6,0.9,0.3,0.0,0.0,0.5,0.0
1217,0.6,0.9,0.3,0.0,0.0,1.0,0.0
1218,0.6,0.9,0.3,0.0,0.5,0.0,0.0
1219,0.6,0.9,0.3,0.0,0.5,0.5,0.0
1220,0.6,0.9,0.3,0.0,0.5,1.0,0.0
1221,0.6,0.9,0.3,0.0,1.0,0.0,0.0
1222,0.6,0.9,0.3,0.0,1.0,0.5,0.0
1223,0.6,0.9,0.3,0.0,1.0,1.0,0.0
1224,0.6,0.9,0.3,0.5,0.0,0.0,0.0
1225,0.6,0.9,0.3,0.5,0.0,0.5,0.3
1226,0.6,0.9,0.3,0.5,0.0,1.0,0.6
1227,0.6,0.9,0.3,0.5,0.5,0.0,0.0
1228,0.6,0.9,0.3,0.5,0.5,0.5,0.3
1229,0.6,0.9,0.3,0.5,0.5,1.0,0.6
1230,0.6,0.9,0.3,0.5,1.0,0.0,0.0
1231,0.6,0.9,0.3,0.5,1.0,0.5,0.6
1232,0.6,0.9,0.3,0.5,1.0,1.0,0.9
1233,0.6,0.9,0.3,1.0,0.0,0.0,0.0
1234,0.6,0.9,0.3,1.0,0.0,0.5,0.3
1235,0.6,0.9,0.3,1.0,0.0,1.0,0.6
1236,0.6,0.9,0.3,1.0,0.5,0.0,0.0
1237,0.6,0.9,0.3,1.0,0.5,0.5,0.6
1238,0.6,0.9,0.3,1.0,0.5,1.0,0.9
1239,0.6,0.9,0.3,1.0,1.0,0.0,0.0
1240,0.6,0.9,0.3,1.0,1.0,0.5,0.6
1241,0.6,0.9,0.3,1.0,1.0,1.0,0.9
1242,0.6,0.9,0.6,0.0,0.0,0.0,0.0
1243,0.6,0.9,0.6,0.0,0.0,0.5,0.0
1244,0.6,0.9,0.6,0.0,0.0,1.0,0.0
1245,0.6,0.9,0.6,0.0,0.5,0.0,0.0
1246,0.6,0.9,0.6,0.0,0.5,0.5,0.0
1247,0.6,0.9,0.6,0.0,0.5,1.0,0.0
1248,0.6,0.9,0.6,0.0,1.0,0.0,0.0
1249,0.6,0.9,0.6,0.0,1.0,0.5,0.0
1250,0.6,0.9,0.6,0.0,1.0,1.0,0.0
1251,0.6,0.9,0.6,0.5,0.0,0.0,0.0
1252,0.6,0.9,0.6,0.5,0.0,0.5,0.3
1253,0.6,0.9,0.6,0.5,0.0,1.0,0.6
1254,0.6,0.9,0.6,0.5,0.5,0.0,0.0
1255,0.6,0.9,0.6,0.5,0.5,0.5,0.6
1256,0.6,0.9,0.6,0.5,0.5,1.0,0.9
1257,0.6,0.9,0.6,0.5,1.0,0.0,0.0
1258,0.6,0.9,0.6,0.5,1.0,0.5,0.6
1259,0.6,0.9,0.6,0.5,1.0,1.0,0.9
1260,0.6,0.9,0.6,1.0,0.0,0.0,0.0
1261,0.6,0.9,0.6,1.0,0.0,0.5,0.3
1262,0.6,0.9,0.6,1.0,0.0,1.0,0.6
1263,0.6,0.9,0.6,1.0,0.5,0.0,0.0
1264,0.6,0.9,0.6,1.0,0.5,0.5,0.6
1265,0.6,0.9,0.6,1.0,0.5,1.0,0.9
1266,0.6,0.9,0.6,1.0,1.0,0.0,0.0
1267,0.6,0.9,0.6,1.0,1.0,0.5,0.6
1268,0.6,0.9,0.6,1.0,1.0,1.0,0.9
1269,0.6,0.9,0.9,0.0,0.0,0.0,0.0
1270,0.6,0.9,0.9,0.0,0.0,0.5,0.0
1271,0.6,0.9,0.9,0.0,0.0,1.0,0.0
1272,0.6,0.9,0.9,0.0,0.5,0.0,0.0
1273,0.6,0.9,0.9,0.0,0.5,0.5,0.0
1274,0.6,0.9,0.9,0.0,0.5,1.0,0.0
1275,0.6,0.9,0.9,0.0,1.0,0.0,0.0
1276,0.6,0.9,0.9,0.0,1.0,0.5,0.0
1277,0.6,0.9,0.9,0.0,1.0,1.0,0.0
1278,0.6,0.9,0.9,0.5,0.0,0.0,0.0
1279,0.6,0.9,0.9,0.5,0.0,0.5,0.3
1280,0.6,0.9,0.9,0.5,0.0,1.0,0.6
1281,0.6,0.9,0.9,0.5,0.5,0.0,0.0
1282,0.6,0.9,0.9,0.5,0.5,0.5,0.6
1283,0.6,0.9,0.9,0.5,0.5,1.0,0.9
1284,0.6,0.9,0.9,0.5,1.0,0.0,0.0
1285,0.6,0.9,0.9,0.5,1.0,0.5,0.6
1286,0.6,0.9,0.9,0.5,1.0,1.0,0.9
1287,0.6,0.9,0.9,1.0,0.0,0.0,0.0
1288,0.6,0.9,0.9,1.0,0.0,0.5,0.3
1289,0.6,0.9,0.9,1.0,0.0,1.0,0.6
1290,0.6,0.9,0.9,1.0,0.5,0.0,0.0
1291,0.6,0.9,0.9,1.0,0.5,0.5,0.6
1292,0.6,0.9,0.9,1.0,0.5,1.0,0.9
1293,0.6,0.9,0.9,1.0,1.0,0.0,0.0
1294,0.6,0.9,0.9,1.0,1.0,0.5,0.6
1295,0.6,0.9,0.9,1.0,1.0,1.0,0.9
1296,0.9,0.0,0.0,0.0,0.0,0.0,0.0
1297,0.9,0.0,0.0,0.0,0.0,0.5,0.0
1298,0.9,0.0,0.0,0.0,0.0,1.0,0.0
1299,0.9,0.0,0.0,0.0,0.5,0.0,0.0
1300,0.9,0.0,0.0,0.0,0.5,0.5,0.0
1301,0.9,0.0,0.0,0.0,0.5,1.0,0.0
1302,0.9,0.0,0.0,0.0,1.0,0.0,0.0
1303,0.9,0.0,0.0,0.0,1.0,0.5,0.0
1304,0.9,0.0,0.0,0.0,1.0,1.0,0.0
1305,0.9,0.0,0.0,0.5,0.0,0.0,0.0
1306,0.9,0.0,0.0,0.5,0.0,0.5,0.0
1307,0.9,0.0,0.0,0.5,0.0,1.0,0.3
1308,0.9,0.0,0.0,0.5,0.5,0.0,0.0
1309,0.9,0.0,0.0,0.5,0.5,0.5,0.0
1310,0.9,0.0,0.0,0.5,0.5,1.0,0.3
1311,0.9,0.0,0.0,0.5,1.0,0.0,0.0
1312,0.9,0.0,0.0,0.5,1.0,0.5,0.3
1313,0.9,0.0,0.0,0.5,1.0,1.0,0.3
1314,0.9,0.0,0.0,1.0,0.0,0.0,0.0
1315,0.9,0.0,0.0,1.0,0.0,0.5,0.0
1316,0.9,0.0,0.0,1.0,0.0,1.0,0.0
1317,0.9,0.0,0.0,1.0,0.5,0.0,0.0
1318,0.9,0.0,0.0,1.0,0.5,0.5,0.0
1319,0.9,0.0,0.0,1.0,0.5,1.0,0.3
1320,0.9,0.0,0.0,1.0,1.0,0.0,0.0
1321,0.9,0.0,0.0,1.0,1.0,0.5,0.3
1322,0.9,0.0,0.0,1.0,1.0,1.0,0.3
1323,0.9,0.0,0.3,0.0,0.0,0.0,0.0
1324,0.9,0.0,0.3,0.0,0.0,0.5,0.0
1325,0.9,0.0,0.3,0.0,0.0,1.0,0.0
1326,0.9,0.0,0.3,0.0,0.5,0.0,0.0
1327,0.9,0.0,0.3,0.0,0.5,0.5,0.0
1328,0.9,0.0,0.3,0.0,0.5,1.0,0.0
1329,0.9,0.0,0.3,0.0,1.0,0.0,0.0
1330,0.9,0.0,0.3,0.0,1.0,0.5,0.0
1331,0.9,0.0,0.3,0.0,1.0,1.0,0.0
1332,0.9,0.0,0.3,0.5,0.0,0.0,0.0
1333,0.9,0.0,0.3,0.5,0.0,0.5,0.0
1334,0.9,0.0,0.3,0.5,0.0,1.0,0.3
1335,0.9,0.0,0.3,0.5,0.5,0.0,0.0
1336,0.9,0.0,0.3,0.5,0.5,0.5,0.0
1337,0.9,0.0,0.3,0.5,0.5,1.0,0.3
1338,0.9,0.0,0.3,0.5,1.0,0.0,0.0
1339,0.9,0.0,0.3,0.5,1.0,0.5,0.3
1340,0.9,0.0,0.3,0.5,1.0,1.0,0.3
1341,0.9,0.0,0.3,1.0,0.0,0.0,0.0
1342,0.9,0.0,0.3,1.0,0.0,0.5,0.0
1343,0.9,0.0,0.3,1.0,0.0,1.0,0.3
1344,0.9,0.0,0.3,1.0,0.5,0.0,0.0
1345,0.9,0.0,0.3,1.0,0.5,0.5,0.3
1346,0.9,0.0,0.3,1.0,0.5,1.0,0.3
1347,0.9,0.0,0.3,1.0,1.0,0.0,0.0
1348,0.9,0.0,0.3,1.0,1.0,0.5,0.3
1349,0.9,0.0,0.3,1.0,1.0,1.0,0.3
1350,0.9,0.0,0.6,0.0,0.0,0.0,0.0
1351,0.9,0.0,0.6,0.0,0.0,0.5,0.0
1352,0.9,0.0,0.6,0.0,0.0,1.0,0.0
1353,0.9,0.0,0.6,0.0,0.5,0.0,0.0
1354,0.9,0.0,0.6,0.0,0.5,0.5,0.0
1355,0.9,0.0,0.6,0.0,0.5,1.0,0.0
1356,0.9,0.0,0.6,0.0,1.0,0.0,0.0
1357,0.9,0.0,0.6,0.0,1.0,0.5,0.0
1358,0.9,0.0,0.6,0.0,1.0,1.0,0.0
1359,0.9,0.0,0.6,0.5,0.0,0.0,0.0
1360,0.9,0.0,0.6,0.5,0.0,0.5,0.0
1361,0.9,0.0,0.6,0.5,0.0,1.0,0.3
1362,0.9,0.0,0.6,0.5,0.5,0.0,0.0
1363,0.9,0.0,0.6,0.5,0.5,0.5,0.3
1364,0.9,0.0,0.6,0.5,0.5,1.0,0.3
1365,0.9,0.0,0.6,0.5,1.0,0.0,0.0
1366,0.9,0.0,0.6,0.5,1.0,0.5,0.3
1367,0.9,0.0,0.6,0.5,1.0,1.0,0.3
1368,0.9,0.0,0.6,1.0,0.0,0.0,0.0
1369,0.9,0.0,0.6,1.0,0.0,0.5,0.0
1370,0.9,0.0,0.6,1.0,0.0,1.0,0.3
1371,0.9,0.0,0.6,1.0,0.5,0.0,0.0
1372,0.9,0.0,0.6,1.0,0.5,0.5,0.3
1373,0.9,0.0,0.6,1.0,0.5,1.0,0.3
1374,0.9,0.0,0.6,1.0,1.0,0.0,0.0
1375,0.9,0.0,0.6,1.0,1.0,0.5,0.3
1376,0.9,0.0,0.6,1.0,1.0,1.0,0.3
1377,0.9,0.0,0.9,0.0,0.0,0.0,0.0
1378,0.9,0.0,0.9,0.0,0.0,0.5,0.0
1379,0.9,0.0,0.9,0.0,0.0,1.0,0.0
1380,0.9,0.0,0.9,0.0,0.5,0.0,0.0
1381,0.9,0.0,0.9,0.0,0.5,0.5,0.0
1382,0.9,0.0,0.9,0.0,0.5,1.0,0.0
